frankly I'll be honest, Chouard he's a good guy he has ideas 
site with a video projector would allow the greatest number to enjoy 
would allow the greatest number to enjoy it and hesitate disappointment of 
to enjoy it and hesitate disappointment of hundreds and hundreds of people 
disappointment of hundreds and hundreds of people who could not go to 
of people who could not go to the conference today at the 
Other than that the concert of the Standing Louis Orchestra was magnificent 
of the Standing Louis Orchestra was magnificent tonight I hope that they 
was magnificent tonight I hope that they will very quickly it was 
that they will very quickly it was a success on the incredible 
it was a success on the incredible site and on social networks 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
why thematic commissions "self" and "decision" does not appear on the first 
"decision" does not appear on the first page of the wiki -> 
Re then this framapad radiodebout disappeared? money creation and related wear: burning? 
-n'aurais never believed in life: having to decide whether anti trolls options 
Anyone has any information on the 'Night Stand Soundsystem Radio "on the 
the 'Night Stand Soundsystem Radio "on the frequency that will be used? 
@ 6l20: omg, this is a great idea, that! A bit like 
@ 6l20: Ahhhh but it's huge, thank you for this valuable info! 
huge, thank you for this valuable info! Welcome to the chat Night 
cis and my comic yep = in my speech Didtato = ors 
c misstep though - currently measured Tox side 'of the said media 
ditto Africa vacuum, ie, an error, the guys go home @ AD 
ie including the enchanted Africa shifted in Saturday night @ France Inter 
_More than Vener * on driver re: Mac; but to faudraitvoir Nor 
driver re: Mac; but to faudraitvoir Nor pa take me for a 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
English below // Night rises up everywhere: Paris, Lyon, Bordeaux, Strasbourg, Nantes, 
up everywhere: Paris, Lyon, Bordeaux, Strasbourg, Nantes, Rennes, Toulouse, Lille, today it 
Strasbourg, Nantes, Rennes, Toulouse, Lille, today it exceeds the borders of France 
today it exceeds the borders of France only to awaken Lie from 
of France only to awaken Lie from Brussels, Valencian, of Madrid  
isabelle: Our dream is on, the organ builder us to realize that 
fr site? Numerama went to meet the activists who live on site, 
meet the activists who live on site, including the domain name has 
on site, including the domain name has been reserved by a Parisian 
name has been reserved by a Parisian communications agency and made available 
Il are too stupid and useless laws that only serve to create 
useless laws that only serve to create unnecessary admitistratifs jobs and stop 
to create unnecessary admitistratifs jobs and stop the enterprise and prit travailleurs 
Un governor manager only that stops us take for neuneux and let 
Prendre the right side of Germany and arrrer pay our leaders when 
Douer injustice, or hides the fear and for some the desire of 
Combattre of these gentlemen in tie but all in not thinking that 
tie but all in not thinking that at the Peace and respect 
With pleasure! You're welcome But now, suppress taxes, what a brilliant idea 
 In the ten commandments I find no reference to the protection 
I find no reference to the protection of the environment, or for 
 To believe that they had a reflectivity slightly less successful today 
had a reflectivity slightly less successful today there are a few thousand 
Elle is too good and can give us the energy (through wind 
can give us the energy (through wind and warmth "Geothermal") without polluting 
Rappel Syria lot of oil and this is how all these good 
and this is how all these good people are at the rue 
C'est a scandal! Not assistance to people in danger from all these 
Ne speak no religion, it has been distorted by people who wanted 
Aimons us the other one with our differences fruiting can be for 
So, do not talk about the Ten Commandments, speaks of constitution ^^ 
@noctambule: thank you not to spam all salons with the same message 
(Takes one could open a salon "redue release what do you say 
paris: there not already a wiki page for articles that talk about 
isabelle the boss who exploits you, I do not like it, the 
you, I do not like it, the rulers who oppress you, I 
it, the rulers who oppress you, I do not like the mafia 
you, I do not like the mafia in power who steal taxpayer 
the mafia in power who steal taxpayer money, I do not like, 
steal taxpayer money, I do not like, "love -we some, others, "the 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
isabelle: No it's not every family to take care of its old, 
family to take care of its old, and children, and the disabled 
 A disabled without family, you let him die in his corner? 
you let him die in his corner? Solidarity and pooling against the 
his corner? Solidarity and pooling against the risk are only effective at 
And if we use citizen instead of people used to disguise the 
 It is important to emphasize the disagreements, and mine is deep 
The Ten Commandments better replay: it is largely a call to religious 
it is largely a call to religious intolerance and patriarchy 1 1 
And I'm sure they have not been debated in committee or voted 
I personally found the interventions of Lordon and Ruffin but not much 
"Last night in the dung of work, the commission" convergence of struggles 
of work, the commission" convergence of struggles "Night Stand (Paris and others) 
of struggles "Night Stand (Paris and others) supported by the newspaper Fakir 
and others) supported by the newspaper Fakir (So Franis Ruffin) organized a 
newspaper Fakir (So Franis Ruffin) organized a discussion evening" Night Stand and 
 There are many other emotions standing in the nights that are 
emotions standing in the nights that are not found in these discourses 
 Think of it as a group of common will that formed 
a group of common will that formed through, or within, "Night Stand" 
 Night stand has allowed these people to recognize and begin to 
these people to recognize and begin to move in the same direction 
 But the nights standing enable many more people to recognize themselves 
enable many more people to recognize themselves around topics and others to 
This preamble past I invite you to listen Lordon who (in my 
you to listen Lordon who (in my opinion) well represents the will 
(in my opinion) well represents the will of political affirmation, constitution movement, 
the will of political affirmation, constitution movement, active citizenship and marked orientation 
 And I think it should be defined as Night Stand is 
 It is a place of encounter and exchange which in itself 
of encounter and exchange which in itself may appear as the "soft 
in itself may appear as the "soft citizenism, not giving birth in 
the "soft citizenism, not giving birth in either useless" but actually allows 
birth in either useless" but actually allows the emergence of hard citizenism 
actually allows the emergence of hard citizenism movements such as the commission 
hard citizenism movements such as the commission convergence of struggles which to 
 Set night standing by the action or the will of some 
the action or the will of some of its committees would be 
And I'll wait for the full report of this discussion evening because 
full report of this discussion evening because it's generally the direction I 
evening because it's generally the direction I would like to take personally 
Fric Lordon to Labour Exchange April 20, 2016 "Night Stand: The Step 
tonight at the Bourse du Travail: "NuitDebout: Step Apres" Franis Ruffin "take 
Travail: "NuitDebout: Step Apres" Franis Ruffin "take our oath, we will never 
@ Billy Pierre Yves If I rephrase, you consider that ND is 
I rephrase, you consider that ND is - nothing less - a 
ND is - nothing less - a reappropriation of movement of political 
I think that any definition of Night Stand is doomed to failure 
Well, we will learn from our mistakes This is the normal world 
our mistakes This is the normal world that tries to label the 
 But this is not (in the sense of strict equality) night 
labels, and boxes to better divide the world, to cram as a 
divide the world, to cram as a psychotic collector, no thank you 
The labels, it is sometimes useful to know if you are allergic 
useful to know if you are allergic to any of the components 
are allergic to any of the components The labels used primarily to 
the components The labels used primarily to identify and provide support for 
((Label the sense of a scientist, after may be for literary we 
scientist, after may be for literary we have different interpretations of the 
Always it is that it is important to ask the question of 
is important to ask the question of what we can be for 
labels to think about the world? divide, divide, thinking the world is 
world? divide, divide, thinking the world is to accept diversity, to accept 
world is to accept diversity, to accept that everything changes all the 
 How many labels are outdated after being asked? There 'are the 
If ND is my politicization tool, I will come there with reflection, 
tool, I will come there with reflection, reference documents and pen paper 
By cons, if ND Repub is for me a base to launch 
is for me a base to launch before punch operations in Paris 
to launch before punch operations in Paris (as manifest in St Lazare), 
in Paris (as manifest in St Lazare), I'm not going back with 
St Lazare), I'm not going back with my trowel and my tulip 
 Language is the first of the sets of labels, and he 
of the sets of labels, and he seems to have found some 
 Regardless of any individual or collective will of the cloud or 
 It is necessary to be a piecemeal interpretation - and thus 
be a piecemeal interpretation - and thus probably false - for reasoning 
and thus probably false - for reasoning about objects that are beyond 
for reasoning about objects that are beyond us (and beyond us because 
are beyond us (and beyond us because ND multi polar, decentralized, organic, 
After so do not be mistaken, and please do not try to 
mistaken, and please do not try to interpret a plot plausible interpretation 
no, that's not what I say, to understand the complexity of the 
say, to understand the complexity of the world, it is necessary before 
((I have described here using a nomenclature in the scientific world, and 
a nomenclature in the scientific world, and it is in this sense 
world, and it is in this sense that I think important, and 
this sense that I think important, and trying to "label" Night Stand 
Fric Lordon to Labour Exchange April 20, 2016 "Night Stand: L After 
Fric Lordon to Labour Exchange April 20, 2016 "Night Stand: L After 
c is just the problem of the Western citizen crazy, he believed 
of the Western citizen crazy, he believed that it was beyond the 
our judging by labeling except to position themselves in relation to them 
the truth, it exists in the heart of man, c is just 
the heart of man, c is just the western human who Mala 
Western or not, the exsites facts, truths exist, the only truth is 
facts, truths exist, the only truth is an illusion an ideal that 
truth is an illusion an ideal that he did plsu does not 
 The perfect, the ideal does not exist, the empty words where 
You will not find to let speak the human heart not only 
heart yes, with head, heart and reason is not opposed, they complement 
I just want to respond and remember that everyone is not nice, 
and remember that everyone is not nice, that the human is also 
yes is the human passion, reason, stupid, smart, everything changes all the 
yes, reconnaitres human faiblaisse also seems important to me than the rest 
hence, the truth does not exist, there are only local and temporary 
 To think, we must first define pins that go into my 
first define pins that go into my eyes ENTERING AND accpetant their 
Hello to all s-if we want to put labels, the labor exchange 
want to put labels, the labor exchange could be called the commission 
labor exchange could be called the commission "step by short-term" vision collect 
the commission "step by short-term" vision collect short-term and longer term can 
vision collect short-term and longer term can be complementary they have the 
term can be complementary they have the same enemy, a minimum common 
have the same enemy, a minimum common struggle against the capitalist system 
the link to the commission "step after" at 19h at the labor 
Wednesday, April 20 at 19:00 Fakir & convergence commission struggles / discussion 
Fakir & convergence commission struggles / discussion evening on "The step from" 
The Republic Square is filled, and Night standing swarmed in Province and 
 But should we be content? Fakir and commission convergence of struggles 
content? Fakir and commission convergence of struggles invite to a discussion evening 
of struggles invite to a discussion evening on "The step from" Wednesday, 
discussion evening on "The step from" Wednesday, April 20 at 19h at 
from" Wednesday, April 20 at 19h at the Labour Exchange in Paris 
commisiopn copnvergencs the struggles did not practically speaking, he was there in 
 To my mind for action and the short term, ND must 
action and the short term, ND must go in the direction that 
ND must go in the direction that develops Lordon (actually he did 
direction that develops Lordon (actually he did not invent anything, it serves 
he did not invent anything, it serves as spokesman - and reminder 
it serves as spokesman - and reminder - a thought that floats 
However, to prepare for the post output of the frame and prevent 
post output of the frame and prevent the short-term actions ND being 
and prevent the short-term actions ND being recovered, it must be done 
ND being recovered, it must be done background work in the short 
be done background work in the short term is unnecessary and may 
the short term is unnecessary and may seem a kind of debate 
and may seem a kind of debate to debate but that its 
of debate to debate but that its importance if we are to 
that its importance if we are to reach a governance without elites 
 ((But Lordon supports only the first project because it has long 
the first project because it has long studied for its implementation, while 
has long studied for its implementation, while the project of a horizontal 
implementation, while the project of a horizontal governance I doubt there is 
a horizontal governance I doubt there is much thought, and so I 
there is much thought, and so I understand it does not take 
Lordon key anyway a crucial point, as we have not put a 
point, as we have not put a bag the neoliberal system and 
put a bag the neoliberal system and its grip finaciere the entire 
system and its grip finaciere the entire society, all other claims will 
the entire society, all other claims will be only the pavers into 
claims will be only the pavers into the pond, and the worst 
pavers into the pond, and the worst is that even this is 
the worst is that even this is below those that cleave us 
 I'm not saying that we must put aside these various claims, 
we must put aside these various claims, but must stop to take 
various claims, but must stop to take the cabbage is whether one 
to take the cabbage is whether one is willing to defend this 
whether one is willing to defend this or that idea, a particular 
defend this or that idea, a particular mode of action, we must 
a particular mode of action, we must begin to hit all overall, 
we must begin to hit all overall, in every sense, to bring 
all overall, in every sense, to bring harm to a system which 
to bring harm to a system which urges us all like lemons 
system which urges us all like lemons and never recede malgres few 
like lemons and never recede malgres few social or political victories we 
malgres few social or political victories we can win here and the 
 And if we manage to tap international treaties, and even one 
to tap international treaties, and even one little eroded the power of 
even one little eroded the power of the lobbies of finance and 
power of the lobbies of finance and shareholding, then it will both 
finance and shareholding, then it will both offer on the table all 
will both offer on the table all these claims that emerge any 
 and ask that the debate is inevitable and it must prepare 
debate is inevitable and it must prepare on, but never close doors 
 This debate is of course, what society do we want for 
course, what society do we want for tomorrow? But if one succeeds 
want for tomorrow? But if one succeeds in not opening the breach, 
one succeeds in not opening the breach, this debate is particularly steriile 
Either way ND is a collection of divisions, but before we dissociate, 
collection of divisions, but before we dissociate, we stand in solidarity to 
we dissociate, we stand in solidarity to fuck this system in the 
solidarity to fuck this system in the air or at least begin 
Press the union of Lille CNT unions following the police intrusion into 
CNT unions following the police intrusion into its local street of Arras 
I'm not saying that CNT is all white, they were very present 
is all white, they were very present in the procession of enervor 
very present in the procession of enervor left a piere towards the 
of enervor left a piere towards the window of a department store 
 but ND Lille, the question was in thorny AG, or not 
question was in thorny AG, or not solidarity with the comrades of 
 In other words, if a fellow ND embarked soon, it is 
a fellow ND embarked soon, it is a support which refliechira twice 
 Is this what we want? See meme, part of ND will 
want? See meme, part of ND will simply stop coming Sated Lille 
ND will simply stop coming Sated Lille has to put a contribute 
Sated Lille has to put a contribute to the CNT and start 
you have to be in solidarity with everyone, breaker breaker or not 
The cat is a place of contacting, discussion, exchange and conviviality in 
of contacting, discussion, exchange and conviviality in the service of #nuitdebout movement 
This cat is free entry to all  te  s participants 
to all  te  s participants and supporters of the movement 
The cat is a place open to all, so * anything that 
open to all, so * anything that is traded in channels is 
 This is not a good place to disseminate confidential / sensitive 
To chat to work and remains a friendly place, there is a 
remains a friendly place, there is a set of rules to follow 
 In case of non-compliance thereof, the leaders will be forced to 
thereof, the leaders will be forced to take coercive measures to impose 
- The aggression, harassment, insults, defamatory or false accusations against any chatter; 
- Racist, xenophobic, revisionist or negationist, glorifying war crime, discriminating or inciting 
negationist, glorifying war crime, discriminating or inciting hatred against any chatter because 
or inciting hatred against any chatter because of its origins, ethnicity, creed 
Note: the "@ all" should be used only for very important or 
Lille: What? The police broke into the premises of the CNT to 
into the premises of the CNT to just a stone history that 
CNT to just a stone history that flew in a window ?? 
history that flew in a window ?? I'm the one that the 
you know it's every day that police strike steals breaks and doing 
that police strike steals breaks and doing illegal things but yes it 
and doing illegal things but yes it is shocking, like every day 
You have very lucky if you never had to turn you to 
@Yannou: I do not usually for me every day and these are 
besancon: basically there are two types of people, those for whom the 
types of people, those for whom the police are protection / support, 
whom the police are protection / support, and those for whom it 
I doubt if you ask for a "young commuter" if the cops 
for a "young commuter" if the cops reassure him or do fliper 
the cops reassure him or do fliper he tell you that they 
in my case, being super white and privileged, I have too much 
white and privileged, I have too much trouble with the cops and 
too much trouble with the cops and jsuis quite certain that if 
cops and jsuis quite certain that if something goes wrong they would 
but for others it is not at all the case, and it's 
@diego I am jaded by what I see in the press and 
what I see in the press and that the comrades tell me, 
press and that the comrades tell me, but I have not experienced 
tell me, but I have not experienced myself, I had this chance 
@Yannou: I must be too good next time, because to me these 
good next time, because to me these people are doing their work, 
me these people are doing their work, they are not perfect, they 
It really is you think? Can you tell me more? because yes, 
Can you tell me more? because yes, there are rotten but of 
because yes, there are rotten but of a institutionalized say it is 
but of a institutionalized say it is I do not see the 
It's never easy to get a realistic idea, especially if like me 
a realistic idea, especially if like me you life in a medium 
 Also be aware that we communicate much more about the negative 
we communicate much more about the negative sides of their actions on 
There were articles recently on the harassment of the cops in some 
Of repeated identity controls that skid, racist insults, humiliation and even physical 
In France, the death penalty was abolished in 1981 but the license 
 Police violence and police crimes punctuate the life slums and q 
and then you're well known in the control facies, when you is 
in the control facies, when you is not got the right color're 
you is not got the right color're often checked several times a 
Yes, but do not make generalization in my opinion, these neighborhoods are 
generalization in my opinion, these neighborhoods are disadvantaged areas, both for the 
neighborhoods are disadvantaged areas, both for the population and for the cops 
 More difficult the conditions are more error are large and numerous 
bah it is certain that in these neighborhoods, people are really mistreated 
in the 16th it did not happen like that it is easy 
not happen like that it is easy to get used to this 
is easy to get used to this kind of problems, saying "conditions 
to this kind of problems, saying "conditions are difficult" but I think 
saying "conditions are difficult" but I think we must continue to denounce 
 But I also like that the intuition in these qurtiers there 
that the intuition in these qurtiers there in the most violence and 
Yes, we must denounce you're right But do not fall into the 
right But do not fall into the Heine of the police force 
The cops, there are good and less good, as everywhere, against the 
and less good, as everywhere, against the orders they receive are given 
against the orders they receive are given by head that up to 
are given by head that up to the goodwill of the hierachy 
 And when the hierachy covers this kind of behavior, we are 
covers this kind of behavior, we are entitled to be angry, it 
we are entitled to be angry, it would even make a little 
These "leaders" are set up by the government, which set him up 
we must also consider the fact that the police lack the means 
fact that the police lack the means to conduct effective policies, particularly 
 At one time, there was a real community police, who knew 
was a real community police, who knew the residents and young people 
who knew the residents and young people growing up knowing the officers 
 Today, that community policing has been completely dismantled in the name 
has been completely dismantled in the name of efficiency, and we see 
suddenly, the police are also oppressed workers by their hierarchy, the "good" 
oppressed workers by their hierarchy, the "good" no longer have room to 
the "good" no longer have room to do their job (long investigations, 
room to do their job (long investigations, little return in terms of 
(long investigations, little return in terms of arrest, but of dismantling the 
terms of arrest, but of dismantling the networks above), and the bad 
dismantling the networks above), and the bad are brought to the pinnacle 
the bad are brought to the pinnacle because they make the figure 
the pinnacle because they make the figure (as they simply stop pawns) 
@ Philippe151101: we can not be agreements ^^ but to rebuild something 
be agreements ^^ but to rebuild something solid, you still have to 
rebuild something solid, you still have to identify what doesnt It really 
have to identify what doesnt It really hurt actually, it parrait yet 
It really hurt actually, it parrait yet evident that a police closer 
parrait yet evident that a police closer to the people would be 
besancon: I remind you that the police are part of the population 
Exactly, really, my sister in the police, she lives in a imeubeuble 
the police, she lives in a imeubeuble or there that police officers, 
a imeubeuble or there that police officers, comes out with his colleagues 
I think the majority of people of ND are more or less 
 What is forgotten is that governments are not REALLY elected by 
that governments are not REALLY elected by the people but by the 
elected by the people but by the media that tell us who 
by the media that tell us who we should or should not 
 And the media, are held by the same operating throughout the 
held by the same operating throughout the society, far from our small 
 When the capital police say, which is a somewhat easy shortcuts, 
say, which is a somewhat easy shortcuts, it's still a bit in 
 Although the pilociers as individuals do not condone, in their own 
individuals do not condone, in their own way, just as we all 
Yes, it reveint as much debate in the democratic debate Operates in 
Lille: quite, because as many people say "he must live" and to 
people say "he must live" and to live in the present system, 
and to live in the present system, it takes money, and therefore 
 and so people n 'have more choice, either the workers or 
Lille: And even if the media did not do what pre choice, 
 Since it is enough to change the voting system to change 
Lille: Clearly we are all more less chained in this system, and 
more less chained in this system, and even those who refuse are 
system, and even those who refuse are chained in their opposition to 
refuse are chained in their opposition to this system, but I think 
opposition to this system, but I think we begin to understand all 
 When will the police in the street with young people and 
in the street with young people and the unemployed, and workers to 
people and the unemployed, and workers to denounce the same pressure that 
workers to denounce the same pressure that undergoes all the walking or 
Lille: as I said several people, including RG and CRS, my wish 
people, including RG and CRS, my wish is that the police come 
my wish is that the police come to speak personally to the 
police come to speak personally to the platform that is available to 
to the platform that is available to every citizen by NuitDebout  
 good they replied me that they have the duty of confidentiality 
that they have the duty of confidentiality (what I expected) but the 
of confidentiality (what I expected) but the intention is there  1 
you have the small icon of the toothed wheel, you click and 
@diego: And that's why, even as I am very anxious to see 
as I am very anxious to see a true convegence struggles, and 
to see a true convegence struggles, and the chapel of debates and 
struggles, and the chapel of debates and discuss around a new Consitution 
debates and discuss around a new Consitution 50 parraissent a little frivolous 
 I think that it is important to start thinking about it 
 To have things to bring to the table when discussing the 
bring to the table when discussing the balance of power has changed 
 I feel nowadays it is used as a means to prevent 
is used as a means to prevent any protest of minor officials 
to prevent any protest of minor officials (for education that prevents teachers 
minor officials (for education that prevents teachers denounce some shameful methods to 
prevents teachers denounce some shameful methods to raise the numbers of the 
besancon: you can also click on a icon to add already has 
 This requirement concerns the mode of expression of opinions and not 
 It more or less severe depending on the context and the 
severe depending on the context and the place of the agent in 
 Officials and non-permanent staff are also subject to the discretion and 
Lille: 50 we can already agree on a broader project to present 
I do not think the same small group reflection will serve to 
same small group reflection will serve to anything, one must also say 
serve to anything, one must also say that PLUSIEUR small group can 
also say that PLUSIEUR small group can converge to the same proposals 
 But suddenly it's not the duty of confidentiality that prevents peacekeepers 
the duty of confidentiality that prevents peacekeepers from participating / ND testify 
To address the bottom melts to agree on the shape of our 
"Any public official must exercise restraint and measured in the oral and 
restraint and measured in the oral and written expression of his personal 
"This obligation does not concern the content of opinions (freedom of opinion 
the content of opinions (freedom of opinion is known to public officials), 
of opinion is known to public officials), but their mode of expression 
and even: "This obligation continues to apply to suspended officers of their 
besancon, and it must be done, but do not believe either that 
done, but do not believe either that good ideas will solve everything, 
either that good ideas will solve everything, There are plenty of good 
solve everything, There are plenty of good ideas, and they are not 
 It is also the strength of the power to impose a 
strength of the power to impose a discution on the public debate 
 Although there is some talk about the revenue base / Universal 
talk about the revenue base / Universal / wage life right now 
besancon: To support your words was the example of standing charter are 
was the example of standing charter are several versions were written more 
charter are several versions were written more or less independent and are 
written more or less independent and are all on the same line 
basically, they have the right to have opinions, not to express them 
@diego: yes thank you, it's exatement this kind of example I was 
@diego: basically, they have the right to have opinions, not publicly express 
Yes and no, basically it's think what you want, but do not 
think what you want, but do not express your opinions in the 
do not express your opinions in the guise of an authority figure 
they always have the right to express their opinion through the vote 
(This thing that in the present state no longer serves the function 
besancon: to some extent yes, but if an officer can not criticize 
but if an officer can not criticize the mode of operation of 
not criticize the mode of operation of its external service because of 
operation of its external service because of reserve duty, and that despite 
because of reserve duty, and that despite its internal alarms nothing changes, 
that despite its internal alarms nothing changes, then where will the public 
nothing changes, then where will the public service? dale in the water 
Haha, I see that you no longer believe in the vote, personally 
no longer believe in the vote, personally I do not think it's 
vote, personally I do not think it's corronpu it counts the votes 
think it's corronpu it counts the votes correctly, and you have the 
the votes correctly, and you have the right to vote for any 
After if people are manipulated by the media, by their spouses and 
by the media, by their spouses and others it's the same context 
I am not of the CGT and I say not need to 
CGT and I say not need to unionize, or they have the 
need to unionize, or they have the truth, but here is a 
have the truth, but here is a different story that comes from 
is a different story that comes from the rank of Police: http: 
Non exhaustive list of sites and conspiracy confusionists [VERSION 2015] | The 
Indymedia Nantes | Articles | Show | Michel Collon is not welcome 
Lille: ca agree with what I say entudu on the instructions given 
I say entudu on the instructions given to the police to know 
instructions given to the police to know only intervene in cases of 
to know only intervene in cases of human risk (not in case 
 As long as you do not put everyone around the table 
do not put everyone around the table to talk calmly, it will 
 It would be like for kids: thou locked in a room 
for kids: thou locked in a room without giving them to eat 
a room without giving them to eat until they are reconciled hehe, 
@LoGduPerigord: Yes, representative democracy date of the revolution (and even before) a 
of the revolution (and even before) a time when it took several 
before) a time when it took several days for that information crosses 
 With today's tools, the system can allow himself to be much 
Otherwise, I had read that the police CGT strongly condemned the poster 
"The CGT-Police as all colleagues, who perform their duties lapopulation service was 
) The same appears with the picture DENOS two ministers rather than 
the picture DENOS two ministers rather than the CRS logo would actually 
rather than the CRS logo would actually target those responsible, instead UNDO 
would actually target those responsible, instead UNDO their game, digging once more 
instead UNDO their game, digging once more the gap between the population 
I think the "didants" as mayors as an official non-voting, voted to 
"" Any public official must exercise restraint and measured in the oral 
exercise restraint and measured in the oral and written expression of his 
"This obligation does not concern the content of opinions (freedom of opinion 
the content of opinions (freedom of opinion is known to public officials), 
of opinion is known to public officials), but their mode of expression 
and even: "This obligation continues to apply to suspended officers of their 
this is false: the "duty of reserve" does not exist in French 
of reserve" does not exist in French law for officials of authority, 
in French law for officials of authority, and not for public servants 
 But no college professor or high school or primary is not 
or high school or primary is not subject to any "duty of 
is not subject to any "duty of reserve" does not exist in 
I know for myself addressed this issue years ago, when the government 
this issue years ago, when the government was clear us that old 
the government was clear us that old sea serpent in order to 
that old sea serpent in order to silence the protests at university 
 This requirement concerns the mode of expression of opinions and not 
 It more or less severe depending on the context and the 
severe depending on the context and the place of the agent in 
 Officials and non-permanent staff are also subject to the discretion and 
I am a civil servant, but no official authority, and I have 
but no official authority, and I have the right to express myself 
I have the right to express myself without reservation on any subject 
Egypt: World relays, without checking, the errors of the Quai d Orsay 
the errors of the Quai d Orsay about of an alleged "duty 
11 The French researchers ordered to be discreet, writing about World relays 
to be discreet, writing about World relays Bernard Valero, spokesman of the 
I'm at work and I have no time to go into details, 
have no time to go into details, knowing that the link to 
into details, knowing that the link to the legislation is in the 
link to the legislation is in the link I give everyone can 
read knowing that a law requires a certain application, the text that 
requires a certain application, the text that belies the idea of ??the 
text that belies the idea of ??the "duty of confidentiality" will come 
Egypt: World relays, without checking, the errors of the Quai d Orsay 
the errors of the Quai d Orsay about of an alleged "duty 
11 The French researchers ordered to be discreet, writing about World relays 
to be discreet, writing about World relays Bernard Valero, spokesman of the 
the right of reservation does not guarantee the corruption in exchange for 
not guarantee the corruption in exchange for a position in the private 
In an interview published on the website Rue89, a magistrate recently said 
the website Rue89, a magistrate recently said "n reserve duty not exist 
recently said "n reserve duty not exist in the texts, c is 
 "She continued:" in the law, including the 1983 governing the civil 
law, including the 1983 governing the civil service and Article 26, it 
the civil service and Article 26, it is found that an imperative 
26, it is found that an imperative of professional discretion and hierarchical 
 " And she concluded: "the whole question is where is the 
"the whole question is where is the freedom of opinion and freedom 
is the freedom of opinion and freedom of conscience in relation to 
However, the duty of confidentiality is increasingly invoked in an attempt to 
 And examples of officials punished for not having respected the in 
punished for not having respected the in expressing itself publicly against the 
the in expressing itself publicly against the policies of their ministries, are 
 C is for example the case of a policeman, Jean-Hughes Matelly, 
the case of a policeman, Jean-Hughes Matelly, and a police commander, Philippe 
 In national, Bastien Cazals Education, director of a kindergarten in the 
Education, director of a kindergarten in the Herault, has been explicitly requested 
in the Herault, has been explicitly requested by the academy inspector 's 
explicitly requested by the academy inspector 's no longer speak in the 
Anicet Le Pors that, as Minister of the Government of Pierre Mauroy 
Minister of the Government of Pierre Mauroy Public Service from 1981 to 
Pierre Mauroy Public Service from 1981 to 1984, led the development of 
1981 to 1984, led the development of the law n  83-634 
development of the law n  83-634 of 13 July 1983 concerning 
 83-634 of 13 July 1983 concerning the rights and obligations of 
